saleprice,catprice,sale_num,nbhd,quad,usecode,eyb,num_units,landarea,livingarea,rooms,bedrm,bathrm,hf_bathrm,kitchens,fireplaces,lot_type,heater,AC,style,struct_type,grade,condtn,extwall,intwall,roofing
162311,2,1,11,2,12,1968,1,6750,1736,6,3,1,1,1,1,1,8,3,4,7,9,5,7,4,13
28000,1,1,18,1,13,1954,1,2992,1190,6,3,2,0,1,0,1,8,2,4,6,2,1,7,1,1
282000,3,1,37,2,13,1968,1,3252,2372,10,5,3,1,1,1,1,8,3,4,6,9,7,20,4,13
110000,1,1,40,2,23,1956,1,1170,2840,8,7,4,0,1,2,1,6,3,7,2,1,1,7,5,1
56000,1,1,2,3,12,1966,1,6777,1712,7,3,2,0,1,0,2,6,3,4,7,1,5,22,4,9
45000,1,1,7,1,11,1942,1,986,960,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
57000,1,1,39,1,11,1953,1,1863,1162,5,2,1,0,1,0,1,8,2,4,4,2,1,7,4,9
120000,1,1,40,2,24,1971,2,928,1512,7,3,3,1,2,0,2,6,3,4,5,12,1,7,5,1
350000,4,1,37,2,12,2007,1,5048,3387,8,4,4,1,1,2,1,13,3,7,7,12,7,20,1,3
140000,2,1,39,3,24,1953,2,1880,2254,6,4,3,1,2,2,1,6,3,4,5,2,5,7,4,1
109119,1,1,36,2,11,1949,1,2485,1882,7,4,1,1,1,1,1,8,2,5,5,9,1,7,4,9
122000,1,1,31,2,24,1966,3,2334,1967,6,3,3,0,3,1,1,6,3,7,5,1,5,7,4,1
2000000,10,1,4,2,12,2015,1,32501,8495,17,8,8,3,2,4,2,6,3,5,7,6,3,20,4,13
28470,1,1,18,1,12,1942,1,4401,1300,7,3,1,0,1,0,1,8,2,4,7,2,1,2,4,12
55000,1,1,39,1,11,1953,1,1725,810,5,2,1,0,1,0,1,8,2,4,5,2,1,7,4,9
74158,1,1,7,1,12,1956,1,3037,1878,7,3,2,0,1,1,2,6,3,4,7,1,1,7,4,3
73000,1,1,31,2,11,1959,1,2412,1808,6,3,1,1,1,0,1,8,2,4,5,9,1,7,4,1
102000,1,1,15,2,11,1956,1,2753,2220,9,6,2,1,1,0,1,13,3,7,5,1,5,7,4,9
117000,1,1,49,2,11,1968,1,2000,2176,6,3,2,1,1,1,1,8,3,4,5,9,5,7,4,9
67581,1,1,42,2,11,1960,1,2182,1680,6,3,2,0,1,0,1,8,3,4,5,2,1,7,4,9
163390,2,3,40,2,24,1968,2,918,1158,9,3,2,1,2,1,1,6,3,4,5,9,5,7,1,1
110000,1,1,39,1,11,1979,1,1120,1254,6,3,3,1,1,1,1,6,3,4,5,9,1,7,4,9
350000,4,1,41,2,12,2012,1,2346,2816,10,4,4,1,1,1,1,6,3,7,7,11,7,20,4,3
105000,1,1,2,3,23,2013,3,3152,2973,11,7,6,1,3,0,1,13,3,7,4,9,7,4,5,3
68000,1,1,39,3,11,1956,1,1025,1024,8,3,1,1,1,0,1,8,2,4,5,1,1,7,4,13
56790,1,1,42,2,11,1953,1,1684,1680,6,3,1,1,1,0,1,8,2,4,5,2,1,7,4,1
100000,1,1,40,2,24,1968,2,1700,1802,7,2,2,0,2,0,2,6,3,4,5,9,1,7,5,1
108000,1,1,40,2,11,1959,1,1569,2736,10,3,3,0,1,0,1,8,2,7,5,9,1,7,4,9
150000,2,1,11,2,12,1974,1,10344,3968,10,4,3,1,1,2,1,13,3,17,7,1,1,3,4,11
69592,1,1,39,1,11,1956,1,1574,1414,7,3,2,0,1,0,1,8,2,4,5,1,1,7,4,9
105000,1,1,2,3,23,2013,3,3176,2973,11,7,6,1,3,0,1,13,3,7,5,9,7,4,5,3
121390,1,1,6,2,12,1966,1,5148,1848,6,4,2,1,1,1,2,13,3,5,7,1,7,20,4,3
295000,4,1,41,2,24,2009,2,5750,2734,9,5,3,1,2,1,2,6,3,4,7,3,7,23,4,3
62635,1,1,19,1,23,1956,3,1920,2784,9,3,3,0,3,0,1,8,3,4,2,1,1,7,5,1
70000,1,1,39,1,11,1956,1,1568,1216,8,5,2,0,1,0,1,8,2,4,4,1,1,7,4,9
855240,9,1,13,2,12,2016,1,6517,4815,20,5,6,2,1,2,2,6,3,5,7,4,7,20,4,3
407000,5,15,39,1,11,1963,1,945,1120,6,3,2,0,1,0,2,6,3,4,5,2,1,7,4,1
105000,1,1,39,1,12,1959,1,1161,2066,11,4,2,0,1,1,1,8,3,4,7,9,1,7,4,1
99500,1,1,39,3,11,1966,1,1464,1326,7,3,2,0,1,1,1,8,2,4,4,1,5,7,4,9
133500,1,1,40,2,11,1968,1,1200,1813,6,3,2,0,1,0,1,8,3,4,4,9,5,7,4,9
205000,2,1,29,2,11,1969,1,3000,1790,9,4,3,0,2,1,1,13,3,4,5,3,5,7,4,9
125000,1,1,7,1,12,2010,1,5000,2300,8,4,2,1,1,0,1,6,3,4,7,1,7,22,5,3
56106,1,1,42,2,11,1942,1,1700,1660,6,3,2,0,1,0,1,8,2,4,5,2,4,7,4,1
175000,2,1,11,2,12,1968,1,5200,1888,5,3,3,0,1,1,1,8,3,4,7,9,5,23,4,3
141000,2,1,9,3,11,1962,1,1095,1478,7,3,3,0,1,0,1,8,2,4,5,9,5,7,4,1
195000,2,1,40,2,24,1968,3,2090,2628,10,4,3,1,3,2,1,6,3,7,6,9,5,7,4,1
115000,1,1,15,2,24,1959,2,2567,2909,11,4,2,0,2,0,1,8,3,7,5,9,5,7,4,9
47120,1,1,52,1,23,1953,4,2336,2368,12,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
215000,2,1,40,2,23,2014,2,2500,2980,10,6,4,1,2,0,1,6,3,4,5,1,7,7,4,1
111725,1,1,42,2,24,1963,2,1645,2110,8,5,3,1,2,1,1,6,3,4,4,2,5,20,4,1
260000,3,1,25,2,11,1989,1,1523,2205,7,3,3,1,1,2,1,13,3,8,4,11,5,7,4,9
114328,1,4,40,2,11,1949,1,1052,1049,4,2,1,0,1,0,1,13,3,4,5,2,5,7,12,9
68540,1,1,39,1,11,1956,1,928,1512,6,3,2,0,1,1,1,6,2,4,5,1,1,7,12,1
90000,1,1,15,2,11,1959,1,2400,2588,8,4,3,0,1,1,1,8,2,7,4,9,1,7,4,1
45000,1,1,18,1,12,1963,1,2400,1648,9,3,2,0,1,0,1,13,3,5,7,2,5,20,4,3
60858,1,1,40,2,11,1942,1,1256,1098,5,2,1,0,1,0,1,8,2,4,5,2,1,7,4,9
116000,1,1,39,1,24,1966,2,2000,2791,7,4,4,0,2,2,1,6,3,7,5,1,1,7,5,1
47000,1,1,5,1,23,1953,4,3060,2720,16,8,4,0,4,0,1,8,2,4,2,2,1,7,5,1
57577,1,1,15,2,11,1953,1,1254,1216,10,3,1,1,1,0,1,6,3,4,5,2,1,7,5,9
85000,1,1,40,2,11,1966,1,1266,1802,7,2,1,1,1,1,2,6,3,4,5,1,1,4,12,1
164900,2,1,15,2,11,1962,1,3400,3708,12,4,3,1,1,3,2,6,3,7,5,9,5,7,4,9
80000,1,2,39,3,11,1956,1,960,1350,5,2,1,1,1,1,1,8,2,4,5,1,1,7,4,9
58900,1,1,15,2,13,1956,1,1375,1384,6,3,2,0,1,0,1,8,2,4,6,1,1,7,12,9
75000,1,1,39,1,11,1968,1,638,1409,6,3,2,0,1,0,1,8,2,7,5,9,1,7,4,1
74355,1,1,39,1,11,2005,1,2035,1200,7,3,1,0,1,0,1,6,3,4,5,2,5,22,1,12
85000,1,1,39,1,11,1956,1,1165,1728,6,3,2,0,1,0,1,8,3,4,5,9,1,7,4,1
81500,1,1,39,3,11,1963,1,1663,1244,6,3,1,0,1,0,1,8,2,4,4,1,5,7,4,9
70000,1,1,33,3,12,2010,1,4000,2148,8,5,3,1,1,0,1,6,3,4,7,1,5,4,4,3
30000,1,1,2,3,11,1957,1,1711,980,6,3,1,1,1,0,1,8,2,4,4,2,1,7,4,9
130000,1,1,40,2,24,1968,2,1616,1738,8,3,2,0,2,0,1,6,3,4,5,9,5,7,4,1
56868,1,5,22,3,13,1964,1,2233,1088,6,4,1,0,1,0,1,6,3,4,6,2,1,7,4,1
80000,1,1,39,1,23,1956,4,2333,2826,12,6,4,0,4,0,1,8,2,4,2,1,1,7,4,9
58895,1,1,7,1,13,1984,1,3022,1240,7,3,2,1,1,0,1,13,3,4,6,1,1,4,12,3
50000,1,1,47,1,13,1959,1,2794,1156,7,3,1,1,1,0,1,13,3,4,6,2,1,7,4,1
68000,1,1,39,3,11,1966,1,559,1233,5,2,1,1,1,1,1,13,3,7,5,1,1,3,4,9
215000,2,1,25,2,11,1996,1,684,1378,6,2,2,1,1,1,2,13,3,7,5,11,5,7,4,1
50445,1,1,6,2,13,1946,1,1463,1054,6,3,1,0,1,0,1,13,3,4,6,1,1,7,4,9
105000,1,1,9,3,24,1953,2,2000,1260,6,2,2,0,2,0,2,8,2,4,5,2,5,7,4,10
75000,1,1,42,2,11,1953,1,2550,1280,6,3,2,1,1,0,1,13,3,4,5,2,5,7,4,9
55980,1,1,52,1,23,1953,4,3517,3372,12,4,4,0,4,0,2,8,3,4,2,2,1,7,4,1
66784,1,1,42,2,11,1956,1,1561,1442,7,3,3,0,2,0,1,8,2,4,5,1,1,7,4,1
55000,1,1,39,1,11,1953,1,3321,1020,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,1
47000,1,1,51,1,12,1942,1,3996,986,6,2,1,1,1,1,6,8,2,4,7,2,1,7,4,3
55402,1,1,42,2,11,1963,1,1815,1280,7,4,2,0,1,0,1,8,2,4,5,2,1,7,4,9
67000,1,1,39,1,11,1966,1,900,1162,6,3,1,1,1,0,1,9,3,4,5,1,1,7,1,1
140000,2,3,15,2,11,1983,1,1159,1260,7,3,3,1,1,0,1,8,3,4,5,1,5,7,4,9
55000,1,1,16,4,23,1964,4,3640,2556,16,4,4,2,4,0,1,8,3,4,2,2,5,7,4,1
55000,1,1,18,1,12,2011,1,2410,2160,7,4,3,0,1,0,1,6,3,4,7,2,5,22,12,12
85000,1,1,36,2,23,1962,2,1875,2880,10,4,2,0,2,0,1,8,2,7,2,12,1,7,12,9
167000,2,1,40,2,11,1959,1,1442,1980,8,3,2,0,1,3,2,14,3,4,5,9,5,7,4,9
107952,1,1,39,1,24,1956,2,1256,2904,8,4,2,2,2,2,1,6,3,7,5,1,1,7,4,1
88400,1,1,15,2,11,1966,1,1872,1788,6,3,1,1,1,0,1,6,3,4,5,1,5,7,4,9
25000,1,1,22,3,12,1942,1,3223,640,4,2,1,0,1,0,1,6,2,1,7,2,6,7,4,3
65000,1,1,39,3,11,1966,1,1752,1400,6,2,1,0,1,0,1,8,2,4,5,1,1,7,4,1
81500,1,1,40,2,11,1949,1,1484,1944,6,2,1,1,1,1,1,6,3,4,5,2,1,7,4,9
48000,1,1,39,4,23,1942,2,1288,1600,7,4,2,0,2,0,1,6,2,4,2,2,1,7,4,9
60000,1,1,15,2,11,1956,1,1067,1418,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,9
89310,1,1,40,2,11,1963,1,635,1116,7,4,2,0,1,0,1,6,2,4,5,2,5,7,4,1
85000,1,1,39,3,11,1956,1,1175,960,6,3,1,0,1,0,1,8,3,4,5,1,5,7,4,9
109000,1,1,31,2,11,1968,1,1067,2536,7,4,2,1,1,0,1,8,3,7,4,9,5,7,5,1
49000,1,1,5,1,13,1953,1,3600,1488,6,3,1,0,1,0,1,8,3,4,6,2,5,20,12,1
25000,1,1,33,3,11,1953,1,2640,896,6,2,1,0,1,0,2,8,2,4,4,2,1,7,4,1
60000,1,1,15,2,23,1956,2,3000,3748,10,4,2,0,2,0,1,8,2,7,5,1,1,7,12,9
82923,1,1,39,1,24,1959,2,1467,1620,9,6,3,0,2,0,2,8,2,4,5,9,1,7,4,1
99950,1,1,40,2,11,1956,4,990,2122,13,3,3,1,4,0,1,8,2,7,5,1,1,7,4,9
180000,2,7,39,3,24,1963,2,2371,2520,12,6,2,0,2,0,1,6,3,4,5,2,1,7,4,1
41500,1,1,52,1,24,1971,2,1020,1848,8,4,2,0,2,0,1,8,2,4,2,2,1,7,4,1
159470,2,1,54,2,11,1995,1,1002,1998,6,3,3,1,1,1,2,13,3,7,5,11,1,7,4,3
60000,1,1,40,2,11,1953,1,2500,803,4,2,1,0,1,0,1,8,2,4,5,2,1,7,4,1
36000,1,1,18,1,11,1963,1,1760,832,4,2,1,0,1,0,1,6,3,4,5,2,5,7,4,1
79420,1,1,39,3,24,1966,2,1476,2344,8,4,2,1,2,0,2,8,1,4,4,1,5,7,4,1
45000,1,1,39,1,23,1960,2,1131,1120,6,2,2,0,2,0,1,6,2,4,2,2,1,7,4,9
91500,1,1,40,2,11,1959,1,1100,1700,6,3,1,1,1,1,1,6,3,4,5,9,1,7,5,1
73000,1,1,39,1,11,1956,1,1851,1484,6,3,2,1,1,0,1,8,3,4,5,1,1,7,12,9
59722,1,1,39,1,11,1959,1,1086,1278,6,2,1,0,1,0,2,8,2,7,5,9,1,7,4,9
457500,6,1,30,2,12,2008,1,10650,5117,12,5,5,1,1,2,1,13,3,4,7,11,7,17,4,3
55000,1,1,39,4,11,1953,1,1239,1120,6,2,2,0,1,0,1,8,2,4,2,2,1,7,4,1
91677,1,1,40,2,11,1966,1,1552,1628,6,3,1,1,1,0,1,6,2,4,5,1,5,7,4,3
80000,1,1,40,2,11,1966,1,1440,2154,9,6,1,0,1,0,1,8,2,7,5,9,1,7,12,1
27000,1,1,5,1,13,1942,1,1407,936,5,2,1,0,1,0,1,8,2,4,6,2,6,7,12,1
135000,1,1,30,2,12,1949,1,8139,1615,7,2,3,0,1,3,2,8,2,1,7,9,1,5,4,13
85000,1,1,39,1,24,1968,2,1633,2046,7,4,3,1,2,0,1,8,2,7,5,9,1,7,5,1
138000,1,1,39,1,11,1981,1,1620,2458,8,3,2,1,1,1,1,8,3,7,5,9,5,7,4,10
44000,1,1,39,1,23,1953,2,1667,1190,6,2,2,0,2,0,2,8,2,4,2,2,1,7,4,9
44000,1,1,39,1,23,1953,2,1667,1190,6,2,2,0,2,0,2,8,2,4,2,2,1,7,4,9
60000,1,1,18,1,12,1966,1,6600,1720,10,6,3,1,1,0,2,6,3,4,7,1,5,15,4,3
56000,1,1,19,2,11,1956,1,1141,1552,6,3,2,0,1,0,1,8,2,4,5,1,1,7,5,1
76414,1,1,39,1,23,1956,4,2583,3210,20,8,4,0,4,0,1,6,2,4,2,1,1,4,4,1
155000,2,1,19,1,24,1968,6,3150,6072,12,8,6,0,6,0,1,8,3,7,2,9,4,7,5,1
58500,1,1,39,4,23,1953,2,1291,1600,7,4,2,1,2,0,1,8,3,4,2,2,1,7,4,9
65000,1,1,40,2,12,1953,1,1447,1272,7,3,1,0,1,0,2,8,2,4,6,2,4,7,4,1
185500,2,1,9,1,24,2013,2,1243,1828,9,3,2,1,2,1,1,8,3,4,5,9,5,7,4,10
106000,1,1,6,2,24,1956,4,6451,3656,6,4,4,0,4,0,1,8,2,4,7,1,5,7,4,3
60303,1,1,40,2,23,1953,2,1484,2291,8,2,2,0,2,0,1,6,2,4,5,2,1,7,4,1
45100,1,1,47,1,13,1953,1,1936,1024,7,3,1,1,1,0,1,13,3,4,6,2,1,7,4,1
59000,1,1,6,2,13,1960,1,2284,1296,6,3,2,2,1,0,1,13,3,4,6,2,1,7,4,1
90000,1,1,15,2,11,1956,1,2125,1822,6,3,2,1,1,6,1,8,2,4,5,1,1,7,4,9
55211,1,1,49,2,11,1949,1,1912,1620,6,3,1,0,1,1,1,8,2,4,5,9,1,7,4,9
91500,1,1,48,2,12,1972,1,6166,1956,6,4,3,1,1,1,1,13,3,4,7,9,1,7,4,13
175000,2,1,40,2,24,1959,2,1547,2475,9,6,4,2,2,0,1,8,3,7,5,9,5,7,4,1
40000,1,1,18,1,12,1963,1,2070,1394,6,3,2,0,1,0,1,8,3,4,7,2,5,22,4,9
115057,1,1,40,2,24,1959,3,1310,2179,12,6,3,0,3,3,1,6,2,7,5,9,1,7,4,9
121500,1,1,9,3,11,1959,1,1524,2104,8,3,3,1,1,1,1,13,3,4,5,9,1,23,4,9
50000,1,1,22,3,12,1966,1,7688,1365,2,3,2,0,1,0,2,8,3,2,7,1,5,22,4,3
25000,1,1,16,3,13,1960,1,2500,960,5,2,1,1,1,0,1,6,2,4,6,2,1,7,4,1
55000,1,1,7,1,23,1953,4,3613,2800,16,4,4,0,4,0,2,8,2,4,2,2,1,7,4,1
40000,1,1,52,1,11,1963,1,2418,1358,9,3,1,0,1,0,1,8,3,4,5,2,1,7,4,1
98000,1,1,7,1,13,2011,1,3000,1528,9,4,3,1,1,0,1,6,3,4,6,1,7,4,1,3
53939,1,1,15,2,11,1956,1,1800,1796,9,4,1,0,1,0,1,8,2,4,5,1,1,20,4,9
35000,1,1,16,3,23,1969,2,3125,1332,6,4,3,0,2,0,1,6,3,4,2,2,5,7,4,1
83000,1,1,40,2,11,1956,1,1950,2390,11,7,2,0,1,0,1,8,2,4,5,1,1,7,4,1
150000,2,2,30,2,12,1967,1,12789,2366,11,4,3,1,1,2,1,8,2,17,7,1,4,7,4,3
115000,1,1,39,1,11,1968,1,1486,1684,7,3,2,1,1,1,1,6,3,7,4,9,5,7,4,10
24000,1,1,2,3,13,1942,1,2377,1542,6,3,1,0,1,0,2,8,2,4,6,2,1,23,12,9
30000,1,1,5,1,23,1951,3,1379,1120,9,3,3,0,3,0,2,6,2,4,2,2,1,7,4,1
47000,1,1,39,1,23,1963,2,1253,1120,6,2,2,0,2,0,1,8,2,4,2,1,1,7,4,9
30092,1,1,52,1,11,1942,1,1274,840,4,2,1,0,1,0,1,8,2,4,5,2,1,7,4,1
50000,1,1,5,1,11,1953,1,1700,952,6,3,1,2,1,0,1,8,3,4,4,2,5,7,4,1
95000,1,1,9,3,11,1974,1,875,910,4,1,1,0,1,1,2,6,3,1,4,2,5,7,5,1
112500,1,1,39,1,24,1968,1,1725,1442,6,3,3,1,1,0,2,8,3,4,5,9,5,5,4,9
104553,1,1,8,2,11,1949,1,1800,1116,6,3,1,0,1,0,1,8,2,4,4,9,5,7,4,9
24000,1,1,18,1,12,1942,1,3001,1200,8,3,1,0,1,0,1,8,3,4,7,2,1,22,12,3
59500,1,1,40,2,11,1953,1,1560,1452,5,2,1,0,1,0,2,13,3,4,4,2,1,7,4,9
160000,2,1,39,1,24,2016,2,1474,2562,12,4,4,1,2,0,1,6,3,7,4,1,7,12,5,1
54951,1,5,43,3,13,1968,1,2011,800,6,2,1,0,1,0,1,6,3,4,6,2,5,7,4,3
48500,1,1,49,2,11,1949,1,2578,1190,7,3,1,0,1,0,1,8,2,4,5,9,1,7,4,9
48517,1,1,15,2,11,1956,1,2939,1140,6,3,1,0,1,0,2,8,2,4,4,1,1,7,4,9
65306,1,4,42,2,11,1953,1,2009,1558,9,4,1,0,1,0,1,8,2,4,4,2,1,7,4,9
68000,1,1,39,1,23,1963,4,2201,2410,12,4,4,0,4,0,1,6,2,4,2,1,1,7,4,1
47000,1,1,7,1,11,1963,1,963,1152,5,3,2,0,1,0,1,6,3,4,5,2,1,4,4,9
120000,1,1,40,2,24,1966,2,2073,3088,12,9,4,0,2,1,2,6,3,4,2,1,1,7,4,9
40000,1,1,15,2,11,1953,1,652,832,4,2,1,0,1,0,1,8,2,4,5,2,1,7,12,9
31000,1,1,56,1,13,1942,1,1905,1371,6,3,1,0,1,1,1,8,2,5,6,2,4,22,5,3
305000,4,1,37,2,12,2007,1,9587,4342,11,5,4,1,1,1,1,13,3,4,7,12,7,18,1,3
70000,1,1,19,2,24,1956,3,1500,2778,12,4,3,0,3,0,1,8,2,7,5,1,1,7,4,1
45921,1,1,7,1,11,1956,1,1839,960,5,0,1,0,1,0,1,8,3,4,5,1,1,7,4,9
35000,1,1,39,4,11,1941,1,663,792,0,2,1,0,1,1,1,8,1,4,5,2,1,7,12,1
40000,1,1,16,4,23,1964,4,4536,2652,16,4,4,0,4,0,1,12,3,4,2,2,5,7,5,1
27000,1,1,2,3,11,1947,1,1975,1488,6,4,2,0,2,0,1,8,2,7,4,2,1,7,12,1
75000,1,3,18,1,13,2016,1,2000,1232,8,4,3,1,1,0,1,6,3,4,6,1,7,4,5,3
53250,1,1,39,1,11,1953,1,1391,1510,6,3,1,0,1,0,1,8,3,4,5,2,1,7,5,1
169340,2,1,9,3,11,1971,2,1901,2050,9,4,3,1,1,1,1,8,3,4,5,12,5,7,4,9
40000,1,1,19,1,11,1953,1,1642,1360,6,3,1,1,1,0,1,8,2,4,4,2,1,7,5,1
20500,1,1,18,1,23,1953,2,2500,1184,8,4,2,0,2,0,1,6,2,4,2,2,1,7,4,1
80000,1,1,31,2,24,1968,2,1746,2789,8,4,3,0,2,0,2,6,3,7,4,9,1,7,5,1
270000,3,1,30,2,12,2010,1,3720,2726,12,6,5,0,1,0,1,6,3,4,7,12,7,23,4,3
22500,1,1,2,3,23,1960,2,2080,1184,6,3,2,0,2,0,1,8,2,4,2,2,4,7,4,1
60000,1,1,40,2,13,1953,1,1105,744,5,1,1,1,1,0,1,8,2,4,6,1,1,7,4,1
20000,1,1,18,1,13,1955,1,2021,810,5,2,1,0,1,0,1,6,2,4,6,2,1,4,4,3
52000,1,1,39,3,11,1953,1,835,1020,6,3,1,1,1,0,1,13,3,4,5,2,1,7,12,1
24900,1,1,2,3,13,1953,1,3120,894,5,2,1,0,1,0,1,8,2,2,6,2,1,20,4,9
42860,1,1,28,3,12,1959,1,5000,1584,8,3,2,0,1,1,1,6,2,4,7,9,1,16,4,3
50000,1,1,15,2,11,1956,1,2840,1800,6,3,1,0,1,0,1,8,2,4,5,1,1,7,4,9
600000,7,1,8,2,13,1975,1,38169,5847,13,6,6,2,2,3,2,13,3,4,6,11,5,20,4,2
61000,1,1,39,1,11,1963,1,848,1220,6,3,1,1,1,1,1,13,3,4,5,1,1,7,4,9
151555,2,1,9,1,24,1968,3,1825,1680,7,4,3,0,3,2,1,8,3,4,5,9,5,7,4,9
200000,2,1,25,2,24,1975,4,950,2112,11,4,4,0,4,4,2,8,2,7,4,11,1,7,4,9
76000,1,1,19,2,11,1959,1,1800,2123,8,4,2,2,1,0,1,8,3,5,5,9,4,7,5,1
45000,1,1,42,2,11,1953,1,1440,1400,9,3,2,0,1,0,1,13,3,4,5,2,1,4,4,9
45098,1,1,39,1,11,1953,1,1088,1004,6,3,1,0,1,0,1,8,2,4,5,2,1,7,4,9
65000,1,1,39,1,11,1966,1,1767,1468,4,1,1,0,1,0,1,13,3,4,5,1,5,7,5,9
80000,1,1,40,2,24,1953,2,1800,1912,6,4,2,0,2,0,2,6,2,4,5,2,5,7,4,1
44900,1,1,15,2,11,1956,1,847,918,6,3,1,0,1,0,1,8,2,4,4,1,1,7,4,9
70000,1,1,39,1,11,1966,1,1568,1504,8,3,2,0,1,0,1,13,3,4,4,1,5,4,5,1
70000,1,1,33,3,12,2015,1,4000,1840,8,5,4,1,1,0,1,6,3,4,7,1,7,22,5,3
87000,1,1,40,2,24,1966,2,822,2391,6,4,2,1,2,0,1,6,3,7,5,1,1,7,4,9
62000,1,1,39,1,24,1949,2,1211,1352,5,3,2,0,2,1,1,8,2,4,5,9,1,7,4,9
65000,1,1,39,3,11,1963,1,683,840,5,2,1,0,1,0,1,8,3,4,5,2,5,20,5,1
68004,1,2,39,1,11,1959,1,1165,1762,6,3,1,1,1,0,1,6,2,4,5,9,1,7,4,1
90000,1,1,39,1,11,1968,1,1190,1776,6,3,2,1,1,0,1,13,3,4,4,9,5,7,4,9
74600,1,1,40,2,11,1953,1,1603,1716,8,4,2,1,1,1,1,13,3,4,5,2,1,7,4,1
50000,1,1,15,2,23,1979,2,1612,1330,8,4,4,0,2,0,1,8,2,4,2,2,1,7,4,8
262000,3,3,9,3,11,2016,1,1588,1978,8,3,3,1,1,1,1,6,3,4,5,9,3,7,5,10
50000,1,1,56,1,12,1966,1,3150,1592,6,3,1,1,1,1,1,8,3,6,7,1,1,22,4,3
80000,1,1,39,3,11,1971,1,2161,2164,4,3,1,0,1,0,1,6,2,4,5,9,5,6,4,1
200000,2,1,21,2,12,2000,1,11373,3140,8,4,2,2,1,0,2,6,3,5,7,12,7,23,4,11
28200,1,1,16,4,23,1957,4,4472,2720,12,4,4,0,4,0,1,8,2,4,2,2,1,7,4,1
85000,1,1,49,2,13,1959,1,3632,2681,8,4,2,1,1,1,1,8,2,5,6,9,5,7,4,2
25500,1,1,18,1,12,1953,1,2644,1856,9,5,1,1,1,0,1,8,2,4,7,2,1,20,12,9
28000,1,1,2,3,11,1962,1,2303,1782,9,3,3,0,1,0,2,6,2,7,5,2,1,7,12,1
20000,1,1,22,3,12,1935,1,4357,1022,5,3,1,0,1,0,1,8,2,1,7,8,1,22,4,3
24700,1,1,18,1,13,1951,1,2720,1184,5,2,2,0,1,0,2,13,3,4,6,2,1,7,4,1
110000,1,1,39,1,24,1968,1,1789,2584,7,3,3,0,1,2,1,13,3,4,4,9,5,7,4,1
67210,1,1,5,1,23,2010,4,1500,2780,15,6,5,0,4,0,1,6,3,7,2,2,5,7,5,1
40000,1,1,39,1,11,1953,1,809,1092,6,2,1,0,1,0,1,6,2,4,5,2,1,7,12,9
55595,1,1,7,1,12,1946,1,3000,1536,6,3,1,1,1,1,1,8,3,2,7,1,1,7,4,3
110000,1,1,40,2,11,2003,1,975,1116,8,4,2,1,1,0,1,6,3,4,5,1,5,7,5,10
50000,1,1,6,2,13,1987,1,3072,1240,6,3,1,1,1,0,1,13,3,4,6,1,1,7,3,3
130000,1,1,41,2,12,1968,1,3329,1625,7,4,2,1,1,1,1,13,3,4,7,9,5,23,4,9
95000,1,1,39,1,11,1966,1,1050,1486,6,5,3,1,1,0,1,6,3,4,5,1,5,7,4,1
20000,1,1,18,1,11,1953,1,1685,986,5,2,1,0,1,0,2,6,2,4,5,2,1,7,4,9
35000,1,1,5,1,23,1953,4,3060,2720,12,4,4,0,4,0,1,8,2,4,2,2,1,7,5,1
38000,1,1,39,1,23,1961,2,1424,1184,6,2,2,0,2,0,1,6,2,4,2,2,1,7,4,9
130500,1,1,40,2,11,1959,1,1853,2568,6,2,2,1,1,3,1,6,3,7,5,9,5,7,4,9
175833,2,1,8,2,11,1996,1,2420,2628,8,3,2,1,1,2,2,13,3,7,5,12,7,3,5,3
20000,1,1,16,3,11,1953,1,1204,1044,5,2,1,0,1,0,2,6,2,4,4,2,1,11,4,1
33500,1,1,16,3,12,1956,1,4969,2016,7,4,3,0,1,1,1,6,2,6,7,1,1,7,12,3
38000,1,1,52,1,11,1963,1,1408,1408,6,2,2,0,1,0,1,6,3,4,2,2,5,7,1,1
52500,1,1,18,1,13,2012,1,2375,3918,9,5,3,1,1,0,1,6,3,7,6,2,5,4,5,3
55000,1,1,7,1,12,1949,1,4000,1900,6,3,2,0,1,1,1,8,2,4,7,9,1,7,4,13
64000,1,1,9,1,11,1956,1,1680,1511,7,3,1,1,1,0,2,8,2,4,4,1,1,7,4,9
40000,1,1,39,1,11,1953,1,1087,960,6,3,1,0,1,0,1,8,2,4,5,2,1,7,12,9
58501,1,1,19,1,11,1963,1,6308,2944,8,5,3,0,1,0,1,6,3,4,4,2,1,7,5,1
63000,1,1,15,2,13,1959,1,1707,1946,9,5,3,0,1,0,1,8,2,4,6,9,1,7,4,9
90000,1,1,50,2,12,1963,1,1855,943,5,2,2,1,1,1,2,6,3,1,7,1,1,18,4,13
85000,1,1,17,2,12,1949,1,7350,1872,8,4,2,1,1,2,1,6,2,5,7,9,1,7,4,13
48500,1,1,15,2,11,1956,1,1992,1280,6,3,2,0,1,0,1,8,2,4,5,1,1,7,4,8
46000,1,1,39,1,11,1942,1,1321,1384,6,3,1,0,1,0,2,6,3,4,5,2,1,7,4,9
